prod_name,brand_name,marked_price,discounted_price,rating,rating_count,size,product_link,img_link
Colourblocked Raw Edge T-shirt,Roadster,799,415,4,4.7,XL,https://www.myntra.com/tshirts/roadster/roadster-men-beige-colourblocked-raw-edge-t-shirt/2215210/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2215210/2018/1/22/11516616541193-Roadster-Men-Beige-Colourblocked-Round-Neck-T-shirt-8181516616541016-1.jpg"
Women High-Rise Wide Leg Jeans,Vero Moda,3499,2099,4.4,7,27,https://www.myntra.com/jeans/vero-moda/vero-moda-women-blue-high-rise-light-fade-wide-leg-stretchable-jeans/19325464/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19325464/2022/7/30/fa28cdc2-3ad9-4831-8906-beed76b637be1659184991483Jeans1.jpg"
Maxi Keyhole Neck Dress,Miss Chase,3495,1398,4.2,8,XS,https://www.myntra.com/dresses/miss-chase/miss-chase-black-keyhole-neck-wrap-maxi-dress/17623868/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17623868/2022/3/24/227284a9-7109-4e15-a88c-e6b87c55dba31648098078706MissChaseBlackKeyholeNeckMaxiDress1.jpg"
Kurta With Plazzo  & Dupatta,Nayo,3499,1189,4.2,1,XL,https://www.myntra.com/kurta-sets/nayo/nayo-women-mustard-printed-straight-kurta-with-plazzo---dupatta/14224394/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14224394/2022/6/26/f02f2ce3-11db-47df-a6a8-4bc9041ce3c21656219851811NayoWomenMustardPrintedStraightKurtaWithPlazzoDupatta1.jpg"
Women Floral Embroidered Kurta,Sangria,2999,1049,4.5,19,3XL,https://www.myntra.com/kurtas/sangria/sangria-women-pink-floral-embroidered-georgette-straight-kurta/20064868/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20064868/2022/9/19/e9d55cbc-9bb7-42ae-b4e3-448deb5682781663570607886SangriaWomenPinkWhiteEmbroideredStraightKurta1.jpg"
Lightly Padded Bralette Bra,TOM & GEE,799,399,0,0,S,https://www.myntra.com/bra/tom--gee/tom--gee-bralette-bra-lightly-padded/21523786/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21523786/2023/1/12/ae0897b5-019e-4232-b98f-a7da4ea174f21673530195290TOMGEEPinkBraletteBraLightlyPadded1.jpg"
Men Thong Flip-Flops,Peter England,1299,909,3.9,11,UK7,https://www.myntra.com/flip-flops/peter-england/peter-england-men-black-thong-flip-flops/16640372/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16640372/2021/12/29/08ba88ac-5b2b-411e-88ba-7434061d83861640785344253MenBlackFlipFlops1.jpg"
Boys T-shirt with Trouser,Googo Gaaga,1400,840,4.5,3,4-5Y,https://www.myntra.com/clothing-set/googo-gaaga/googo-gaaga-boys-printed--pure-cotton-t-shirt-with-trouser/21580142/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21580142/2023/1/17/db56f29f-b277-4910-986c-99b0fcc87e951673954210047GoogoGaagaBoysWhiteBluePrintedT-shirtwithTrousers1.jpg"
Open Toe Wedge Heels,Shoetopia,999,799,4.8,,EURO36,https://www.myntra.com/heels/shoetopia/shoetopia-open-toe-wedge-heels/21353340/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21353340/2022/12/30/02a6e1be-c1d5-4741-b5bf-0e1afb92fb721672384666384ShoetopiaPinkWedgeSandals1.jpg"
Men Colourblocked Sneakers,mr.wonker,3499,699,3.1,16,UK6,https://www.myntra.com/casual-shoes/mrwonker/mr-wonker-men-white-colourblocked-sneakers/17680424/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17680424/2022/3/30/b4c3f26e-3ab1-4d92-9079-7a5fd1aa219b1648653511910mrwonkerMenWhiteColourblockedSneakers1.jpg"
BASSPODS Pro Gaming TWS-004 With Low Latency & Passive Noice Cancelling,SWAGME,2999,899,4,,Onesize,https://www.myntra.com/headphones/swagme/swagme-basspods-pro-gaming-tws-004-with-low-latency--passive-noice-cancelling/21438796/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21438796/2023/1/6/ffa1ff07-870b-4ac8-b75d-01286998d3ee1672997817503BASSPODSProGamingTWS-004withLowLatencyPassiveNoiceCancelling1.jpg"
Bikini & Body Hair Trimmer,PAINLESS,1499,1049,4,47,Onesize,https://www.myntra.com/trimmer/painless/painless-4-in-1-usb-bikini--body-hair-removal-trimmer/15442724/buy,
Women Anarkali Kurta,Varanga,6999,1469,3.5,13,S,https://www.myntra.com/kurtas/varanga/varanga-women-mustard-yellow-anarkali-kurta-with-dupatta-/18297796/buy,
Men Checked Casual Shirt,Nautica,3899,1559,4.2,5,38,https://www.myntra.com/shirts/nautica/nautica-men-blue--pink-classic-fit-linen-cotton-checked-casual-shirt/16088038/buy,
Woven Design Banarasi Saree,Satrani,4699,1033,4.3,1,Onesize,https://www.myntra.com/sarees/satrani/satrani-woven-design-zari-banarasi-saree/21425260/buy,
Fit & Flare Dress,Ginger by Lifestyle,,,0,0,S,https://www.myntra.com/dresses/ginger-by-lifestyle/ginger-by-lifestyle-shoulder-straps-fit--flare-dress/21523120/buy,
Men Printed Sneakers,Harvard,2799,1175,4,6,UK10,https://www.myntra.com/casual-shoes/harvard/harvard-men-blue-printed-sneakers/19469158/buy,
Boys Printed Kurti with Dhoti Pants,VASTRAMAY,2999,1499,4.3,1.4,2-3Y,https://www.myntra.com/kurta-sets/vastramay/vastramay-boys-yellow-floral-printed-kurti-with-dhoti-pants/14945740/buy,
Men Hooded Padded Jacket,AMERICAN EAGLE OUTFITTERS,8999,6299,0,0,XS,https://www.myntra.com/jackets/american-eagle-outfitters/american-eagle-outfitters-men-hooded-padded-jacket/21503436/buy,
Men Dlux Walker Sneakers,Skechers,7499,5999,4.1,6,UK7,https://www.myntra.com/casual-shoes/skechers/skechers-men-black-dlux-walker-parowan-sneakers/18906618/buy,
Men Skinny Fit Jeans,Mast & Harbour,1999,1139,3.8,1.5,28,https://www.myntra.com/jeans/mast--harbour/mast--harbour-men-black-skinny-fit-mid-rise-clean-look-stretchable-jeans/12983740/buy,
Single-Breasted Casual Blazer,Mast & Harbour,5999,3599,4.2,48,42,https://www.myntra.com/blazers/mast--harbour/mast--harbour-navy-blue-regular-fit-single-breasted-casual-blazer-/10313521/buy,
Gold-Toned Jewellery Set,Zaveri Pearls,2796,559,4.2,1.3,Onesize,https://www.myntra.com/jewellery-set/zaveri-pearls/zaveri-pearls-gold-toned-kundan-mesmerising-traditional-jewellery-set/7468223/buy,
Printed Top,HERE&NOW,1499,374,4.3,4,L,https://www.myntra.com/tops/herenow/herenow-women-navy-blue-printed-top/2187783/buy,
Men Fusion Running Shoes,Puma,4499,4049,4,13,UK8,https://www.myntra.com/sports-shoes/puma/puma-men-black-fusion-running-shoes/19102508/buy,
Men Urban Street Shoes,HRX by Hrithik Roshan,4399,2419,4.3,45,UK6,https://www.myntra.com/casual-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-white-urban-street-athleisure-shoes/12543528/buy,
Printed Top,HERE&NOW,1499,374,4.3,4,L,https://www.myntra.com/tops/herenow/herenow-women-navy-blue-printed-top/2187783/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2187783/2021/11/9/de450532-9acd-4039-9e21-4f77569fb01c1636448588262-HERENOW-Women-Navy-Blue-Printed-Top-4911636448587796-1.jpg"
Men Fusion Running Shoes,Puma,4499,4049,4,13,UK8,https://www.myntra.com/sports-shoes/puma/puma-men-black-fusion-running-shoes/19102508/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19102508/2022/9/26/8349ab1f-c041-4a77-bd83-ebb718cc924f1664179938978-Fusion-Mens-Running-Shoes-2721664179938589-1.jpg"
Men Urban Street Shoes,HRX by Hrithik Roshan,4399,2419,4.3,45,UK6,https://www.myntra.com/casual-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-white-urban-street-athleisure-shoes/12543528/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12543528/2021/3/26/35c3cbfa-3e5d-4b31-931d-cbdd7f118d741616741602860-HRX-by-Hrithik-Roshan-Men-White-Urban-Street-Athleisure-Shoe-1.jpg"
Regular Casual Denim Shirt,Roadster,1899,664,4,29,S,https://www.myntra.com/shirts/roadster/the-roadster-lifestyle-co-women-blue-regular-fit-solid-casual-denim-shirt/13203654/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13203654/2021/1/22/8dcac122-7104-45e1-a343-1962af4303851611316610119-Roadster-Women-Shirts-9121611316608179-1.jpg"
Women Cotton Slim Fit Jeans,Madame,2599,2079,0,0,32,https://www.myntra.com/jeans/madame/madame-women-cotton-slim-fit-jeans/21615072/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21615072/2023/1/19/2bc900ec-46f0-4e8c-aaae-c131a36063d01674121213685MadameWomenNavyBlueJeans1.jpg"
Women Printed Kurta Set,KALINI,3635,908,4,1,S,https://www.myntra.com/kurta-sets/kalini/kalini-women-purple-floral-printed-kurta-with-trousers--with-dupatta/21075948/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21075948/2022/12/6/05b9e9c7-4a61-45e3-9487-0c99dd52afff1670273866341KALINIWomenPurpleStraightPrintedKurtawithTrouserDupatta1.jpg"
Men Slip-On Loafers,Provogue,4499,854,3.7,14,UK6,https://www.myntra.com/casual-shoes/provogue/provogue-men-slip-on-loafers/20026280/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20026280/2022/9/18/9c16131b-f679-491a-a888-f6a89245f5f41663478010375ProvogueMenBlackLoafers1.jpg"
Men Printed T-shirt,Ducati,1599,751,4.5,32,S,https://www.myntra.com/tshirts/ducati/ducati-men-white--black-printed-t-shirt/14294602/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14294602/2021/8/2/fb718c00-933b-43eb-93ff-ea0dbf03d0bd1627887265611-Ducati-Men-Tshirts-3731627887265148-1.jpg"
Solid Round Neck Pure Cotton T-shirt,HERE&NOW,999,299,3.9,41,S,https://www.myntra.com/tshirts/herenow/herenow-men-black-solid-round-neck-pure-cotton-t-shirt-with-printed-detail/12787138/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12787138/2020/12/10/b1ad6d91-62ae-4c79-90c0-c267f329e52a1607584297114-HERENOW-Men-Tshirts-6841607584295867-1.jpg"
Floral Print Crepe Peplum Top,Vaidehi Fashion,1899,599,0,0,M,https://www.myntra.com/tops/vaidehi-fashion/vaidehi-fashion-floral-print-crepe-peplum-top/21615350/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21615350/2023/1/19/23928968-0bf8-4d96-a8f2-bfe985668dee1674126756240RedishCreamRoundNeckPeplumFloralPrintTop1.jpg"
Women Revolution 6 Shoes,Nike,,,4.1,,UK3.5,https://www.myntra.com/sports-shoes/nike/nike-women-revolution-6-running-shoes/21252494/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21252494/2023/1/9/f8d124e8-6b95-49fb-8f37-7e0eefcc3f191673267270647-Nike-Revolution-6-Next-Nature-Womens-Road-Running-Shoes-3161-1.jpg"
Men Pack of 2 Printed T-shirts,KAJARU,1499,599,0,0,S,https://www.myntra.com/tshirts/kajaru/kajaru-men-pack-of-2-round-neck-printed-t-shirts/21544968/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21544968/2023/1/13/9730ffc4-f38f-4a8d-8571-52a9cdd46adb1673621448223Tshirts1.jpg"
Zari Embroidered A-Line Top,Shae by SASSAFRAS,1199,563,4.4,1.1,S,https://www.myntra.com/tops/shae-by-sassafras/shae-by-sassafras-black--golden-zari-embroidered-liva-a-line-top/14572254/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/14572254/2021/7/16/3cf9fff2-f1f2-45f1-a858-3dcd417af0671626429034466-Shae-by-SASSAFRAS-Black--Golden-Zari-Embroidered-Liva-A-Line-1.jpg"
Women Plus Size Kurta,max,999,899,0,0,3XL,https://www.myntra.com/kurtas/max/max-women-plus-size-floral-yoke-design-thread-work-kurta/21576076/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21576076/2023/1/17/8aa38f97-6ba8-4f2d-af9e-8221b648f9451673938597517WomenEmbroideredYokeBandCollarA-lineKurta1.jpg"
Super Stay Matte - Transformer,Maybelline,699,489,4.6,2.2,4-5 ML,https://www.myntra.com/lipstick/maybelline/maybelline-new-york-super-stay-matte-ink-liquid-lipstick-5-ml---transformer-230/8051027/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/8051027/2022/8/8/c64edc40-097b-49b0-9176-4ce58e69900e1659950527055MaybellineNewYorkSuperStayMatteInkLiquidLipstick5ml-Transfor1.jpg"
Regular Fit Casual Shirt,Chemistry,1499,974,4.2,38,M,https://www.myntra.com/shirts/chemistry/chemistry-women-pink-solid-regular-fit-casual-shirt/13583346/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13583346/2021/4/19/a3537a84-59c9-447a-87b2-6b333c40c12f1618811484286-Chemistry-Women-Shirts-3711618811483482-1.jpg"
Self-Design Corset Dress,Berrylush,1899,1709,4.5,45,XS,https://www.myntra.com/dresses/berrylush/berrylush-women-classic-white-self-design-corset-dress/17220574/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17220574/2022/3/2/cadcf77d-3f44-4311-ac7d-3fb0c716a6de1646212529498-Berrylush-Women-White-Solid-Puff-Sleeve-Lace-Up-Front-Schiff-1.jpg"
Men Lupton Walking Shoes,U.S. Polo Assn.,4999,3749,4.7,5,UK8,https://www.myntra.com/sports-shoes/us-polo-assn/us-polo-assn-men-white--green-lupton-walking-shoes/19402094/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19402094/2023/2/16/bf3347b2-3be0-4723-8ee2-9c7881bb09911676519081144-US-Polo-Assn-Men-White--Green-Lupton-Walking-Shoes-745167651-1.jpg"
Floral Cotton KurtaSet Dupatta,Libas,2999,1349,4.4,65,XS,https://www.myntra.com/kurta-sets/libas/libas-women-pink--green-floral-print-cotton-straight-kurta-with-palazzos--with-dupatta/17487084/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17487084/2022/3/21/554cf765-2c02-445e-8c17-c478185869a71647843617966-Libas-Women-Kurta-Sets-2231647843617202-1.jpg"
Woman High-Rise Straight Jeans,SASSAFRAS,2299,919,4.3,91,32,https://www.myntra.com/jeans/sassafras/sassafras-woman-elegant-lavender-high-rise-straight-fit-jeans/16707842/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16707842/2022/1/27/dc4ef833-cf57-4a62-b787-e89b58dcc1261643277617511-SASSAFRAS-Woman-Elegant-Lavender-High-Rise-Straight-Fit-Stre-1.jpg"
Vitariche Hair Serum 45 ml,Streax Professional,140,126,4.5,22,30-50 ML,https://www.myntra.com/hair-serum/streax-professional/streax-professional-vitariche-gloss-hair-serum-45-ml/16548246/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16548246/2021/12/23/48797e94-5eb6-4763-8067-39fc73220f6f1640258516335-Streax-Professional-Vitariche-Gloss-Hair-Serum-45-ml-7371640-1.jpg"
Men Mesh Running Shoes,FURO by Red Chief,3999,1590,0,0,UK6,https://www.myntra.com/sports-shoes/furo-by-red-chief/furo-by-red-chief-men-mesh-running-shoes/21652840/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21652840/2023/1/21/563c7812-d200-446e-a586-0d02cf3010b61674293811359FURObyRedChiefMenGreenMeshRunningShoes1.jpg"
Colourblocked V-Neck T-shirt,Roadster,899,314,4.3,97,L,https://www.myntra.com/tshirts/roadster/roadster-women-black--off-white-colourblocked-v-neck-boxy-t-shirt/11296050/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11296050/2020/8/31/d2705aa0-946c-4824-8a68-5e90b46a16d11598875613278-Roadster-Women-Black-Colourblocked-V-Neck-T-shirt-5701598875-1.jpg"
Men Front Runner Shoe,HRX by Hrithik Roshan,3299,1484,3.9,2,UK6,https://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-black-front-runner-shoe/19538448/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19538448/2022/11/7/e990ed92-f1dc-4229-8dfe-1b3d79b08e7e1667802603358-HRX-by-Hrithik-Roshan-Men-Black-Running-Shoes-14116678026030-1.jpg"
Women Running Shoes,HRX by Hrithik Roshan,3999,2199,4.4,80,UK4,https://www.myntra.com/sports-shoes/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-grey-running-shoes/11953780/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11953780/2022/6/6/9c98ed8b-c827-4e5a-8978-a504e2e98d471654519231054-HRX-by-Hrithik-Roshan-Women-Grey-Running-Shoes-7061654519231-12.jpg"
Georgette Blazer Sheath Dress,Miss Chase,4199,1175,4.2,13,XL,https://www.myntra.com/dresses/miss-chase/miss-chase-white-georgette-blazer-sheath-dress/15864804/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15864804/2021/11/22/62971c64-55a9-4574-ab8c-49ed19edb6c41637556647720-Miss-Chase-Women-Dresses-2011637556647194-1.jpg"
Men LeBron Witness 7 EP Shoes,Nike,,,4.2,,UK10,https://www.myntra.com/sports-shoes/nike/nike-men-checked-lebron-witness-7-ep-basketball-shoes/21252500/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21252500/2023/1/10/c1197665-6057-4782-aa12-568fc61eb7a81673342702179-LeBron-Witness-7-EP-Basketball-Shoes-8621673342701662-1.jpg"
Men Colourblocked PU Sneakers,SPYKAR,,,0,0,UK6,https://www.myntra.com/casual-shoes/spykar/spykar-men-colourblocked-pu-lace-up-sneakers/21899448/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21899448/2023/2/8/d86ad562-f8d5-468d-9195-80f80223dfef1675869418934MenCasualLaceupSneakers1.jpg"
Skin Lightening Light Creme,Lakme,449,291,4.4,1.9,50GM,https://www.myntra.com/face-moisturisers/lakme/lakme-absolute-perfect-radiance-spf-20-pa--skin-lightening-light-creme-50-g/1254170/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/1254170/2022/4/20/de53372e-23ed-4e46-9cea-8487d289fffc1650452612415-Lakme-Absolute-Perfect-Radiance-SPF-20-PA--Skin-Lightening-L-1.jpg"
Slim Fit Casual Shirt,HIGHLANDER,999,399,4,97,44,https://www.myntra.com/shirts/highlander/highlander-men-navy-blue-slim-fit-solid-casual-shirt/13815436/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2021/3/5/28ceb506-d26f-44bc-8635-bc36c4a835611614948415899-1.jpg"
Floral Festive Gown,Inddus,6099,1951,4.1,35,M,https://www.myntra.com/ethnic-dresses/inddus/inddus-women-pretty-pink-floral-embroidered-festive-gown/16160918/buy,
Women Sandals,Monrow,2599,1349,4.3,1,EURO36,https://www.myntra.com/heels/monrow/monrow-women-black-solid-sandals/8609443/buy,
Men Polo Collar Lounge T-shirt,Jack & Jones,1199,479,3.6,1,XXL,https://www.myntra.com/lounge-tshirts/jack--jones/jack--jones-men-brown-polo-collar-slim-fit-lounge-t-shirt/18090486/buy,
Bootcut Stretchable Jeans,U.S. Polo Assn. Women,2499,1624,4.4,6,32,https://www.myntra.com/jeans/us-polo-assn-women/us-polo-assn-women-black-bootcut-stretchable-jeans/19797080/buy,
Men Embroidered Cotton Kurta,Jompers,2299,965,4.1,5,XXL,https://www.myntra.com/kurtas/jompers/jompers-men-mustard-ethnic-motifs-embroidered-thread-work-cotton-kurta/21441212/buy,
Striped Slim Fit Sustainable Casual Shirt,Moda Rapido,1899,899,4.2,46,46,https://www.myntra.com/shirts/moda-rapido/moda-rapido-men-black--brown-striped-slim-fit-sustainable-casual-shirt/15976046/buy,
Women Flared Jeans,Tokyo Talkies,1899,607,4.3,12,26,https://www.myntra.com/jeans/tokyo-talkies/tokyo-talkies-women-grey-flared-heavy-fade-jeans/17445884/buy,
Leather Biker Boots,Red Tape,7599,2051,4.3,27,UK7,https://www.myntra.com/boots/red-tape/red-tape-brown-leather-biker-boots/18387474/buy,
Slim Fit Casual Shirt,HERE&NOW,2299,849,4.4,53,38,https://www.myntra.com/shirts/herenow/herenow-men-teal-slim-fit-cotton-casual-shirt/17425420/buy,
Women Boyfriend Fit High-Rise Jeans,PARIS HAMILTON,1999,899,4.2,16,36,https://www.myntra.com/jeans/paris-hamilton/paris-hamilton-women-blue-boyfriend-fit-high-rise-stretchable-jeans/19256036/buy,
Men Walking Shoes,Red Tape,5299,1430,4.4,42,UK9,https://www.myntra.com/sports-shoes/red-tape/red-tape-men-black-walking-textile-shoes/17333252/buy,
Solid Lightweight Jacket,Roadster,1499,824,3.7,1.3,S,https://www.myntra.com/jackets/roadster/roadster-men-burgundy-solid-lightweight-jacket/11966772/buy,
Self Design Sheath Dress,Athena,2699,1268,4.3,1.4,L,https://www.myntra.com/dresses/athena/athena-mauve-self-design-sheath-dress/13709578/buy,
Men Printed Flip Flops Sliders,SPYKAR,,,0,0,UK8,https://www.myntra.com/flip-flops/spykar/spykar-men-printed-synthetic-flip-flops-sliders/21896876/buy,
Men Solid Formal Oxfords,Louis Philippe,4999,2499,4.2,21,UK8,https://www.myntra.com/formal-shoes/louis-philippe/louis-philippe-men-black-leather-solid-formal-oxfords/16877500/buy,
Men GR Elevate V Running Shoes,Skechers,6999,5949,4.8,1,UK7,https://www.myntra.com/sports-shoes/skechers/skechers-men-go-run-elevate-val-running-shoes/20882950/buy,
Cotton Casual Shirt,Tistabene,1299,1169,0,0,38,https://www.myntra.com/shirts/tistabene/tistabene-men-cotton-casual-shirt/21308256/buy,
Mom Loose-Fit High Ankle Jeans,H&M,,,0,0,34,https://www.myntra.com/jeans/hm/hm-women-mom-loose-fit-high-ankle-jeans/21470554/buy,
Floral Wrap Dress,SASSAFRAS,1699,781,4.3,5.6,S,https://www.myntra.com/dresses/sassafras/sassafras-yellow--off-white-floral-printed-wrap-dress/11549542/buy,
Men Textured Slim-Fit Single-Breasted Blazer,Van Heusen,6999,6229,4.5,1,36,https://www.myntra.com/blazers/van-heusen/van-heusen-men-blue-textured-slim-fit-single-breasted-blazer/20669564/buy,
Women Georgette Maxi Dress,La Zoire,1899,1234,0,0,S,https://www.myntra.com/dresses/la-zoire/la-zoire-women-halter-neck-georgette-maxi-maxi-dress/21327938/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21327938/2022/12/28/e66e51b5-8fab-402b-81c4-83188f0b05e91672169328302CropShoulderLaceMaxiDress1.jpg"
Men Slim Fit Casual Shirt,HIGHLANDER,999,539,4.3,3.9,39,https://www.myntra.com/shirts/highlander/highlander-men-blue-slim-fit-checked-casual-shirt/2192703/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/2192703/2017/12/5/11512469412075-HIGHLANDER-Men-Blue-Slim-Fit-Checked-Casual-Shirt-8461512469411936-1.jpg"
Men Regular Fit Regular Shorts,Jack & Jones,1299,519,4.1,12,30,https://www.myntra.com/shorts/jack--jones/jack--jones-men-black-solid-regular-fit-regular-shorts/13478290/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13478290/2021/3/22/e7246225-be55-4845-bdb8-da0034d5492b1616414192697-DI-MAXZ-SHORTS-8931616414191685-1.jpg"
Single-Breasted Blazer,MANGO,4790,4071,0,0,XS,https://www.myntra.com/blazers/mango/mango-sustainable-single-breasted-blazer/21538066/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21538066/2023/2/6/acf90224-e7e1-4613-90df-bbd137305efd1675659025657-MANGO-Sustainable-Single-Breasted-Blazer-8091675659025473-1.jpg"
Floral A-Line Midi Dress,Tokyo Talkies,1699,730,4.1,75,S,https://www.myntra.com/dresses/tokyo-talkies/tokyo-talkies-green--lily-green-floral-a-line-midi-dress/16607350/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16607350/2021/12/24/d1475421-0e71-4845-802f-728077ebe2271640338374367Dresses1.jpg"
Tranquil Teal Viscose Rayon Print Mix Kurta,Juniper,2949,1297,3.6,12,S,https://www.myntra.com/kurtas/juniper/juniper-women-tranquil-teal-viscose-rayon-print-mix-kurta/19045856/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/19045856/2022/9/6/5be489c1-23c4-4971-b6bd-06cb70c61e321662462329269-Juniper-Women-Kurtas-9181662462328868-1.jpg"
Boys Cotton Clothing Set,Nottie Planet,599,539,0,0,9-10Y,https://www.myntra.com/clothing-set/nottie-planet/nottie-planet-boys-printed-cotton-t-shirt-with-pyjamas-set/21709308/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21709308/2023/1/25/c6203a89-7481-4ae7-b769-fa67e4c450a41674656014120ClothingSet1.jpg"
Striped Open Front Blazer,Cottinfab,2499,974,4,39,L,https://www.myntra.com/blazers/cottinfab/cottinfab-women-black--white-striped-open-front-blazer/15297346/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15297346/2021/9/13/22c52e9c-28c2-40d3-be52-89d0b64797b21631533866523ShangrilaPrintedBanarasiSilkGreenSareeWithBlousepieceBlazers1.jpg"
Women Flatform Sneakers,Roadster,3499,2099,4.5,45,UK3,https://www.myntra.com/casual-shoes/roadster/roadster-women-white--teal-green-colourblocked-flatform-sneakers/12888610/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/12888610/2023/2/16/a5939bec-64f1-4b84-a89e-b42092eb00e21676537488543RoadsterWomenWhiteTealGreenColourblockedFlatformSneakers1.jpg"
Women Floral Printed Kurta Set,Anouk,1999,1299,4,2,S,https://www.myntra.com/kurta-sets/anouk/anouk-women-pink--white-floral-printed-pure-cotton-kurta-with-palazzos/13905638/buy,"https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13905638/2021/6/3/c77ea552-c54b-49c8-bab8-6b53729e37071622710634597-Anouk-Women-Kurta-Sets-3661622710633937-1.jpg"
